alpha,shrink,top_k,hr@10,ndcg@10,hr@20,ndcg@20,hr@100,ndcg@100,mrr,seconds
0.5,100,50,0.06291390728476821,0.03020009391687084,0.10215231788079471,0.040077622644827754,0.31788079470198677,0.07841436780379689,0.029748752644622532,1.3
0.0,500,50,0.06175496688741722,0.030088761760628045,0.10678807947019868,0.04137577919917879,0.29817880794701984,0.07547428059977225,0.030000401922744793,1.35
0.75,10,3,0.06142384105960265,0.030012619253096753,0.10132450331125828,0.0400463259092786,0.18990066225165564,0.05711312593231577,0.02633476555134636,1.2
0.0,500,5,0.06307947019867549,0.030009182013117433,0.10695364238410596,0.04099114767567875,0.2955298013245033,0.07491046636912128,0.02848755519239879,1.34
0.25,0,3,0.060430463576158944,0.029945102144834958,0.10099337748344371,0.04015068616950767,0.2392384105960265,0.06522225592087715,0.027726888146248192,1.38
0.75,0,3,0.06142384105960265,0.02991618255881836,0.10149006622516556,0.0400011386542742,0.1943708609271523,0.057839353767052695,0.02631939109544383,1.39
0.75,0,5,0.06142384105960265,0.02962416210158982,0.10645695364238411,0.040951252837028496,0.24503311258278146,0.06672551574095258,0.027203084243675058,1.39
0.5,0,100,0.059933774834437084,0.029590309901172243,0.10380794701986755,0.040554509089467235,0.3109271523178808,0.07721738524902987,0.030050111781041625,1.9
0.5,500,3,0.06059602649006623,0.029574752667931165,0.10546357615894039,0.04082797832404816,0.22135761589403974,0.06264004264046764,0.026880024354359548,1.37
0.5,10,100,0.059933774834437084,0.02952521257157269,0.10198675496688742,0.04009623989731184,0.3084437086092715,0.07666449426910503,0.02989357126806559,1.37
0.25,0,20,0.06374172185430464,0.029519348758309253,0.10910596026490066,0.04091982354535522,0.2955298013245033,0.07426358167942641,0.028492189636801387,1.25
0.75,10,5,0.06059602649006623,0.029320754405250768,0.10645695364238411,0.04086032218036371,0.24205298013245033,0.06606102391756773,0.026996494805025504,1.28
0.25,100,200,0.06009933774834437,0.029277148368427566,0.10529801324503311,0.04063989370880964,0.2980132450331126,0.07492190815052337,0.029480519301726252,1.26
0.25,500,100,0.057947019867549666,0.029216076526498255,0.09718543046357615,0.03902092988510158,0.28228476821192056,0.071928236162877,0.02944833006727045,1.25
0.25,0,100,0.06076158940397351,0.02915083594374584,0.10860927152317881,0.041243949697305674,0.3097682119205298,0.0770702123547052,0.029517858707980554,1.34
0.5,500,20,0.059602649006622516,0.029147174763521487,0.0978476821192053,0.03870358426310767,0.3165562913907285,0.0776360200591055,0.02869499683440991,1.4
0.25,0,50,0.06440397350993378,0.029145267518354865,0.10943708609271523,0.040417499429123274,0.3084437086092715,0.07586243471141596,0.027992370095118436,1.28
