単位[万kWh]
DATE,TIME,東京エリア需要,供給力
,,,原子力,火力,水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,連系線,合計
2023/4/15,5:00,2222,0,1803,145,0,27,5,0,5,0,0,237,2222
2023/4/15,6:00,2234,0,1763,149,0,28,15,0,4,0,0,275,2234
2023/4/15,7:00,2351,0,1810,153,0,28,45,0,5,0,0,310,2351
2023/4/15,8:00,2581,0,1966,162,0,28,67,0,6,0,6,346,2581
2023/4/15,9:00,2743,0,2089,161,0,28,91,0,7,0,54,313,2743
2023/4/15,10:00,2802,0,2094,162,0,28,107,0,10,0,28,373,2802
2023/4/15,11:00,2815,0,2115,160,0,28,108,0,12,0,11,381,2815
2023/4/15,12:00,2767,0,2093,153,0,28,131,0,13,0,0,349,2767
2023/4/15,13:00,2794,0,2124,148,0,28,125,0,14,0,28,327,2794
2023/4/15,14:00,2781,0,2140,158,0,28,79,0,14,0,35,327,2781
2023/4/15,15:00,2775,0,2196,167,0,28,54,0,16,0,60,254,2775
2023/4/15,16:00,2809,0,2083,192,0,27,26,0,17,0,146,318,2809
2023/4/15,17:00,2870,0,2075,205,0,27,8,0,18,0,197,340,2870
2023/4/15,18:00,2936,0,2157,207,0,27,0,0,19,0,189,337,2936
2023/4/15,19:00,2877,0,2146,202,0,27,0,0,18,0,110,374,2877
2023/4/15,20:00,2772,0,2077,195,0,27,0,0,16,0,71,386,2772
2023/4/15,21:00,2631,0,1982,175,0,29,0,0,14,0,34,397,2631
2023/4/15,22:00,2507,0,1884,165,0,29,0,0,12,0,11,406,2507
2023/4/15,23:00,2397,0,1817,160,0,29,0,0,9,0,0,382,2397
2023/4/16,0:00,2226,0,1713,163,0,29,0,0,5,0,0,316,2226
2023/4/16,1:00,2139,0,1720,160,0,29,0,0,5,0,7,218,2139
2023/4/16,2:00,2130,0,1735,175,0,29,0,0,3,0,9,179,2130
2023/4/16,3:00,2161,0,1781,178,0,29,0,0,5,0,9,159,2161
2023/4/16,4:00,2165,0,1783,172,0,29,0,0,7,0,2,172,2165
2023/4/16,5:00,2159,0,1753,174,0,29,9,0,10,0,0,184,2159
2023/4/16,6:00,2161,0,1620,177,0,29,94,0,12,0,-25,254,2161
2023/4/16,7:00,2252,0,1469,176,0,28,275,0,13,0,-27,318,2252
2023/4/16,8:00,2406,0,1387,176,0,28,496,0,14,0,-48,353,2406
2023/4/16,9:00,2449,0,1253,163,0,28,679,0,14,0,-90,402,2449
2023/4/16,10:00,2476,0,1090,161,0,28,1006,0,14,0,-228,405,2476
2023/4/16,11:00,2608,0,1063,157,0,28,1349,0,13,0,-462,460,2608
2023/4/16,12:00,2688,0,1099,144,0,28,1417,0,13,0,-486,473,2688
2023/4/16,13:00,2650,0,1105,143,0,28,1217,0,13,0,-356,500,2650
2023/4/16,14:00,2565,0,1184,155,0,28,868,0,16,0,-190,504,2565
2023/4/16,15:00,2481,0,1319,158,0,28,590,0,16,0,-72,442,2481
2023/4/16,16:00,2524,0,1609,168,0,28,324,0,16,0,64,315,2524
2023/4/16,17:00,2603,0,1851,193,0,28,77,0,15,0,192,247,2603
2023/4/16,18:00,2733,0,1960,201,0,28,1,0,14,0,267,262,2733
2023/4/16,19:00,2720,0,2005,206,0,28,0,0,13,0,242,226,2720
2023/4/16,20:00,2640,0,1992,194,0,28,0,0,12,0,159,255,2640
2023/4/16,21:00,2527,0,1923,182,0,28,0,0,12,0,89,293,2527
2023/4/16,22:00,2392,0,1871,157,0,28,0,0,11,0,13,312,2392
2023/4/16,23:00,2283,0,1791,151,0,28,0,0,9,0,0,304,2283
2023/4/17,0:00,2149,0,1672,160,0,28,0,0,13,0,0,276,2149
2023/4/17,1:00,2079,0,1682,161,0,29,0,0,13,0,0,194,2079
2023/4/17,2:00,2092,0,1745,158,0,29,0,0,14,0,0,146,2092
2023/4/17,3:00,2149,0,1794,161,0,29,0,0,13,0,0,152,2149
2023/4/17,4:00,2198,0,1813,175,0,29,0,0,13,0,0,168,2198
2023/4/17,5:00,2265,0,1828,169,0,28,13,0,15,0,0,212,2265
2023/4/17,6:00,2370,0,1724,169,0,29,170,0,15,0,-3,266,2370
2023/4/17,7:00,2547,0,1536,168,0,28,541,0,14,0,-93,353,2547
2023/4/17,8:00,2881,0,1493,173,0,28,955,0,15,0,-139,356,2881
2023/4/17,9:00,3140,0,1517,152,0,28,1204,0,14,0,-232,457,3140
2023/4/17,10:00,3223,0,1502,144,0,28,1317,0,15,0,-292,509,3223
2023/4/17,11:00,3246,0,1536,141,0,28,1337,0,16,0,-306,494,3246
2023/4/17,12:00,3080,0,1460,139,0,28,1323,0,17,0,-367,480,3080
2023/4/17,13:00,3171,0,1553,149,0,28,1267,0,17,0,-342,499,3171
2023/4/17,14:00,3107,0,1568,157,0,28,1061,0,17,0,-237,513,3107
2023/4/17,15:00,3051,0,1634,182,0,28,775,0,16,0,-83,499,3051
2023/4/17,16:00,3053,0,1899,191,0,28,400,0,16,0,56,463,3053
2023/4/17,17:00,3026,0,2154,206,0,28,97,0,16,0,215,310,3026
2023/4/17,18:00,3110,0,2264,212,0,28,1,0,15,0,321,269,3110
2023/4/17,19:00,3059,0,2212,216,0,28,0,0,15,0,326,262,3059
2023/4/17,20:00,2949,0,2273,208,0,28,0,0,13,0,193,234,2949
2023/4/17,21:00,2808,0,2228,193,0,28,0,0,12,0,76,271,2808
2023/4/17,22:00,2682,0,2192,178,0,28,0,0,11,0,34,239,2682
2023/4/17,23:00,2542,0,2116,168,0,28,0,0,10,0,3,217,2542
2023/4/18,0:00,2359,0,1881,154,0,28,0,0,9,0,0,287,2359
2023/4/18,1:00,2273,0,1818,152,0,28,0,0,9,0,0,266,2273
2023/4/18,2:00,2281,0,1841,156,0,28,0,0,10,0,10,236,2281
2023/4/18,3:00,2321,0,1917,167,0,28,0,0,9,0,34,166,2321
2023/4/18,4:00,2370,0,1957,173,0,28,0,0,7,0,34,171,2370
2023/4/18,5:00,2415,0,1992,174,0,28,19,0,7,0,47,148,2415
2023/4/18,6:00,2519,0,1856,168,0,28,191,0,5,0,3,268,2519
2023/4/18,7:00,2696,0,1583,162,0,28,470,0,3,0,-12,462,2696
2023/4/18,8:00,2944,0,1512,155,0,28,724,0,2,0,-25,548,2944
2023/4/18,9:00,3176,0,1530,155,0,27,971,0,2,0,-55,546,3176
2023/4/18,10:00,3276,0,1587,152,0,27,960,0,2,0,-50,598,3276
2023/4/18,11:00,3208,0,1732,148,0,28,702,0,2,0,0,596,3208
2023/4/18,12:00,3087,0,1782,142,0,28,567,0,3,0,-25,590,3087
2023/4/18,13:00,3209,0,2085,145,0,28,420,0,3,0,55,473,3209
2023/4/18,14:00,3197,0,2244,170,0,28,302,0,4,0,66,383,3197
2023/4/18,15:00,3173,0,2238,186,0,28,225,0,5,0,42,449,3173
2023/4/18,16:00,3198,0,2398,195,0,28,101,0,5,0,95,376,3198
2023/4/18,17:00,3144,0,2428,209,0,28,20,0,6,0,158,295,3144
2023/4/18,18:00,3224,0,2460,213,0,28,0,0,7,0,201,315,3224
2023/4/18,19:00,3155,0,2437,206,0,28,0,0,8,0,161,315,3155
2023/4/18,20:00,3044,0,2394,196,0,28,0,0,9,0,76,341,3044
2023/4/18,21:00,2887,0,2279,181,0,28,0,0,11,0,9,379,2887
2023/4/18,22:00,2742,0,2189,171,0,28,0,0,10,0,2,342,2742
2023/4/18,23:00,2584,0,2073,155,0,28,0,0,10,0,0,318,2584
2023/4/19,0:00,2393,0,1969,161,0,28,0,0,9,0,0,226,2393
2023/4/19,1:00,2293,0,1913,159,0,28,0,0,11,0,0,182,2293
2023/4/19,2:00,2296,0,1888,163,0,28,0,0,12,0,0,205,2296
2023/4/19,3:00,2339,0,1944,166,0,28,0,0,14,0,0,187,2339
2023/4/19,4:00,2374,0,1943,161,0,28,0,0,14,0,0,228,2374
2023/4/19,5:00,2399,0,1920,168,0,28,21,0,15,0,0,247,2399
2023/4/19,6:00,2493,0,1753,173,0,28,212,0,13,0,-7,321,2493
2023/4/19,7:00,2631,0,1608,173,0,28,582,0,13,0,-58,285,2631
2023/4/19,8:00,2904,0,1510,175,0,27,994,0,14,0,-169,353,2904
2023/4/19,9:00,3151,0,1495,163,0,27,1301,0,14,0,-233,384,3151
2023/4/19,10:00,3256,0,1468,156,0,27,1472,0,14,0,-288,407,3256
2023/4/19,11:00,3312,0,1514,154,0,27,1490,0,13,0,-315,429,3312
2023/4/19,12:00,3144,0,1474,142,0,28,1354,0,14,0,-299,431,3144
2023/4/19,13:00,3218,0,1503,143,0,28,1158,0,14,0,-57,429,3218
2023/4/19,14:00,3151,0,1627,150,0,28,866,0,14,0,29,437,3151
2023/4/19,15:00,3085,0,1876,173,0,28,627,0,12,0,30,339,3085
2023/4/19,16:00,3125,0,2232,191,0,28,337,0,11,0,70,256,3125
2023/4/19,17:00,3068,0,2367,211,0,28,81,0,13,0,129,239,3068
2023/4/19,18:00,3118,0,2367,217,0,28,1,0,12,0,219,274,3118
2023/4/19,19:00,3046,0,2242,216,0,28,0,0,11,0,244,305,3046
2023/4/19,20:00,2919,0,2173,206,0,28,0,0,10,0,182,320,2919
2023/4/19,21:00,2759,0,2108,178,0,28,0,0,8,0,99,338,2759
2023/4/19,22:00,2636,0,2094,163,0,28,0,0,7,0,79,265,2636
2023/4/19,23:00,2503,0,1998,149,0,28,0,0,7,0,30,291,2503
2023/4/20,0:00,2324,0,1857,157,0,28,0,0,7,0,0,275,2324
2023/4/20,1:00,2231,0,1790,156,0,28,0,0,6,0,0,251,2231
2023/4/20,2:00,2226,0,1796,158,0,28,0,0,5,0,0,239,2226
2023/4/20,3:00,2262,0,1851,167,0,28,0,0,4,0,0,212,2262
2023/4/20,4:00,2290,0,1870,167,0,28,0,0,4,0,0,221,2290
2023/4/20,5:00,2293,0,1855,168,0,28,21,0,4,0,0,217,2293
2023/4/20,6:00,2373,0,1706,170,0,28,190,0,3,0,1,275,2373
2023/4/20,7:00,2566,0,1542,167,0,28,493,0,2,0,-19,353,2566
2023/4/20,8:00,2857,0,1527,172,0,28,819,0,2,0,-112,421,2857
2023/4/20,9:00,3112,0,1490,160,0,28,1119,0,2,0,-122,435,3112
2023/4/20,10:00,3234,0,1446,155,0,28,1361,0,2,0,-256,498,3234
2023/4/20,11:00,3293,0,1449,149,0,28,1477,0,2,0,-335,523,3293
2023/4/20,12:00,3195,0,1461,139,0,29,1470,0,2,0,-409,503,3195
2023/4/20,13:00,3277,0,1514,149,0,28,1337,0,3,0,-256,502,3277
2023/4/20,14:00,3264,0,1538,150,0,28,1098,0,3,0,-84,531,3264
2023/4/20,15:00,3228,0,1767,164,0,29,770,0,4,0,26,468,3228
2023/4/20,16:00,3219,0,2084,189,0,29,387,0,5,0,125,400,3219
2023/4/20,17:00,3135,0,2225,202,0,29,97,0,6,0,218,358,3135
2023/4/20,18:00,3160,0,2285,208,0,29,1,0,8,0,307,322,3160
2023/4/20,19:00,3080,0,2240,206,0,29,0,0,9,0,269,327,3080
2023/4/20,20:00,2937,0,2139,197,0,29,0,0,10,0,165,397,2937
2023/4/20,21:00,2771,0,2010,189,0,29,0,0,12,0,90,441,2771
2023/4/20,22:00,2646,0,1915,171,0,29,0,0,14,0,107,410,2646
2023/4/20,23:00,2506,0,1884,157,0,29,0,0,15,0,37,384,2506
2023/4/21,0:00,2330,0,1805,160,0,29,0,0,16,0,0,320,2330
2023/4/21,1:00,2234,0,1707,162,0,29,0,0,16,0,0,320,2234
2023/4/21,2:00,2231,0,1773,164,0,29,0,0,15,0,0,250,2231
2023/4/21,3:00,2269,0,1793,159,0,29,0,0,14,0,0,274,2269
2023/4/21,4:00,2290,0,1818,156,0,29,0,0,13,0,0,274,2290
2023/4/21,5:00,2276,0,1774,156,0,29,22,0,12,0,0,283,2276
2023/4/21,6:00,2350,0,1670,156,0,29,176,0,11,0,-15,323,2350
2023/4/21,7:00,2561,0,1496,149,0,29,500,0,10,0,8,369,2561
2023/4/21,8:00,2895,0,1407,158,0,29,905,0,9,0,-116,503,2895
2023/4/21,9:00,3174,0,1392,159,0,29,1202,0,8,0,-151,535,3174
2023/4/21,10:00,3295,0,1381,150,0,29,1391,0,8,0,-200,536,3295
2023/4/21,11:00,3376,0,1373,144,0,29,1471,0,8,0,-236,587,3376
2023/4/21,12:00,3287,0,1379,136,0,29,1437,0,8,0,-298,596,3287
2023/4/21,13:00,3386,0,1493,138,0,28,1280,0,9,0,-127,565,3386
2023/4/21,14:00,3393,0,1605,164,0,29,1021,0,9,0,11,554,3393
2023/4/21,15:00,3374,0,1898,179,0,29,661,0,9,0,97,501,3374
2023/4/21,16:00,3271,0,2018,199,0,29,273,0,11,0,257,484,3271
2023/4/21,17:00,3150,0,2123,207,0,30,58,0,13,0,329,390,3150
2023/4/21,18:00,3166,0,2163,210,0,30,1,0,14,0,317,431,3166
2023/4/21,19:00,3064,0,2099,210,0,30,0,0,14,0,271,440,3064
2023/4/21,20:00,2912,0,2028,202,0,30,0,0,14,0,218,420,2912
2023/4/21,21:00,2742,0,1957,183,0,30,0,0,16,0,181,375,2742
2023/4/21,22:00,2609,0,1925,166,0,30,0,0,16,0,121,351,2609
2023/4/21,23:00,2485,0,1850,156,0,30,0,0,19,0,113,317,2485
2023/4/22,0:00,2307,0,1663,156,0,30,0,0,20,0,68,370,2307
2023/4/22,1:00,2207,0,1618,157,0,30,0,0,20,0,57,325,2207
2023/4/22,2:00,2184,0,1664,160,0,30,0,0,21,0,22,287,2184
2023/4/22,3:00,2210,0,1709,156,0,30,0,0,19,0,14,282,2210
2023/4/22,4:00,2215,0,1715,156,0,30,0,0,20,0,15,279,2215
2023/4/22,5:00,2203,0,1717,169,0,30,12,0,21,0,14,240,2203
2023/4/22,6:00,2193,0,1549,173,0,30,85,0,20,0,-9,345,2193
2023/4/22,7:00,2275,0,1302,180,0,30,230,0,20,0,-21,534,2275
2023/4/22,8:00,2422,0,1284,177,0,30,407,0,19,0,13,492,2422
2023/4/22,9:00,2544,0,1251,169,0,30,573,0,19,0,7,495,2544
2023/4/22,10:00,2594,0,1209,156,0,30,755,0,17,0,-16,443,2594
2023/4/22,11:00,2639,0,1169,149,0,30,929,0,16,0,-77,423,2639
2023/4/22,12:00,2624,0,1123,138,0,29,1011,0,16,0,-115,422,2624
2023/4/22,13:00,2615,0,1140,139,0,30,1012,0,15,0,-144,423,2615
2023/4/22,14:00,2587,0,1164,155,0,30,915,0,15,0,-149,457,2587
2023/4/22,15:00,2574,0,1286,179,0,30,673,0,15,0,-72,463,2574
2023/4/22,16:00,2589,0,1519,191,0,30,355,0,13,0,52,429,2589
2023/4/22,17:00,2637,0,1783,205,0,30,91,0,13,0,115,400,2637
2023/4/22,18:00,2761,0,1995,205,0,30,1,0,13,0,178,339,2761
2023/4/22,19:00,2762,0,2064,200,0,29,0,0,12,0,144,313,2762
2023/4/22,20:00,2684,0,2014,190,0,30,0,0,12,0,98,340,2684
2023/4/22,21:00,2558,0,1915,166,0,30,0,0,12,0,61,374,2558
2023/4/22,22:00,2445,0,1802,158,0,30,0,0,12,0,39,404,2445
2023/4/22,23:00,2338,0,1749,152,0,30,0,0,12,0,37,358,2338
2023/4/23,0:00,2187,0,1684,150,0,28,0,0,13,0,2,310,2187
2023/4/23,1:00,2104,0,1679,151,0,28,0,0,13,0,-1,234,2104
2023/4/23,2:00,2094,0,1691,151,0,28,0,0,12,0,-1,213,2094
2023/4/23,3:00,2150,0,1691,143,0,28,0,0,13,0,5,270,2150
2023/4/23,4:00,2177,0,1715,151,0,28,0,0,13,0,14,256,2177
2023/4/23,5:00,2155,0,1672,163,0,28,27,0,13,0,32,220,2155
2023/4/23,6:00,2126,0,1421,167,0,28,224,0,11,0,-10,285,2126
2023/4/23,7:00,2195,0,1210,173,0,28,549,0,10,0,-184,409,2195
2023/4/23,8:00,2317,0,1087,173,0,28,844,0,10,0,-228,403,2317
2023/4/23,9:00,2460,0,1051,163,0,28,1097,0,10,0,-297,408,2460
2023/4/23,10:00,2533,0,1041,157,0,28,1272,0,10,0,-380,405,2533
2023/4/23,11:00,2594,0,1069,152,0,28,1365,0,11,0,-442,411,2594
2023/4/23,12:00,2525,0,1061,154,0,28,1261,0,12,0,-387,396,2525
2023/4/23,13:00,2504,0,1085,146,0,28,1263,0,12,0,-417,387,2504
2023/4/23,14:00,2483,0,1112,149,0,28,1058,0,13,0,-348,471,2483
2023/4/23,15:00,2452,0,1173,161,0,28,752,0,13,0,-138,463,2452
2023/4/23,16:00,2481,0,1476,183,0,28,387,0,12,0,61,334,2481
2023/4/23,17:00,2589,0,1756,200,0,28,102,0,12,0,177,314,2589
2023/4/23,18:00,2748,0,1972,202,0,28,2,0,12,0,241,291,2748
2023/4/23,19:00,2774,0,2055,197,0,28,0,0,13,0,211,270,2774
2023/4/23,20:00,2697,0,2050,179,0,28,0,0,12,0,165,263,2697
2023/4/23,21:00,2583,0,1979,166,0,28,0,0,12,0,106,292,2583
2023/4/23,22:00,2444,0,1853,154,0,28,0,0,12,0,43,354,2444
2023/4/23,23:00,2326,0,1805,148,0,28,0,0,12,0,18,315,2326
2023/4/24,0:00,2171,0,1656,158,0,30,0,0,11,0,8,308,2171
2023/4/24,1:00,2091,0,1625,159,0,30,0,0,9,0,-1,269,2091
2023/4/24,2:00,2103,0,1705,161,0,30,0,0,9,0,-1,199,2103
2023/4/24,3:00,2158,0,1715,152,0,30,0,0,10,0,4,247,2158
2023/4/24,4:00,2219,0,1721,155,0,30,0,0,12,0,19,282,2219
2023/4/24,5:00,2273,0,1727,158,0,30,20,0,13,0,20,305,2273
2023/4/24,6:00,2389,0,1651,174,0,30,162,0,12,0,8,352,2389
2023/4/24,7:00,2544,0,1521,179,0,30,416,0,13,0,19,366,2544
2023/4/24,8:00,2821,0,1424,176,0,30,776,0,13,0,21,381,2821
2023/4/24,9:00,3111,0,1484,167,0,30,1013,0,14,0,42,361,3111
2023/4/24,10:00,3123,0,1452,162,0,30,1104,0,12,0,13,350,3123
2023/4/24,11:00,3189,0,1516,163,0,29,1090,0,12,0,-2,381,3189
2023/4/24,12:00,2983,0,1476,147,0,29,859,0,12,0,-11,471,2983
2023/4/24,13:00,3094,0,1698,149,0,29,669,0,11,0,14,524,3094
2023/4/24,14:00,3090,0,1829,149,0,29,448,0,11,0,7,617,3090
2023/4/24,15:00,3030,0,1955,160,0,29,266,0,11,0,46,563,3030
2023/4/24,16:00,3066,0,2115,192,0,29,153,0,11,0,130,436,3066
2023/4/24,17:00,3096,0,2270,210,0,29,37,0,10,0,172,368,3096
2023/4/24,18:00,3209,0,2314,215,0,29,1,0,10,0,228,412,3209
2023/4/24,19:00,3146,0,2324,212,0,29,0,0,10,0,145,426,3146
2023/4/24,20:00,3029,0,2260,196,0,29,0,0,8,0,113,423,3029
2023/4/24,21:00,2872,0,2182,192,0,29,0,0,8,0,43,418,2872
2023/4/24,22:00,2735,0,2064,170,0,29,0,0,8,0,20,444,2735
2023/4/24,23:00,2570,0,2001,157,0,29,0,0,8,0,12,363,2570
2023/4/25,0:00,2374,0,1918,144,0,29,0,0,6,0,0,277,2374
2023/4/25,1:00,2279,0,1858,149,0,29,0,0,5,0,0,238,2279
2023/4/25,2:00,2288,0,1931,145,0,29,0,0,5,0,0,178,2288
2023/4/25,3:00,2340,0,1964,139,0,29,0,0,6,0,7,195,2340
2023/4/25,4:00,2389,0,1988,142,0,29,0,0,5,0,7,218,2389
2023/4/25,5:00,2424,0,1969,141,0,29,33,0,5,0,23,224,2424
2023/4/25,6:00,2536,0,1778,172,0,29,254,0,5,0,7,291,2536
2023/4/25,7:00,2680,0,1649,182,0,29,634,0,4,0,-157,339,2680
2023/4/25,8:00,2933,0,1574,189,0,29,1005,0,5,0,-294,425,2933
2023/4/25,9:00,3166,0,1627,180,0,29,1270,0,5,0,-374,429,3166
2023/4/25,10:00,3252,0,1657,165,0,29,1362,0,6,0,-392,425,3252
2023/4/25,11:00,3257,0,1734,146,0,29,1295,0,6,0,-379,426,3257
2023/4/25,12:00,3160,0,1827,140,0,29,1068,0,8,0,-359,447,3160
2023/4/25,13:00,3184,0,1978,139,0,29,718,0,8,0,-124,436,3184
2023/4/25,14:00,3216,0,2126,150,0,29,467,0,9,0,36,399,3216
2023/4/25,15:00,3178,0,2252,158,0,29,205,0,11,0,94,429,3178
2023/4/25,16:00,3174,0,2311,196,0,29,64,0,12,0,130,432,3174
2023/4/25,17:00,3166,0,2320,208,0,29,16,0,13,0,153,427,3166
2023/4/25,18:00,3202,0,2327,214,0,29,0,0,14,0,179,439,3202
2023/4/25,19:00,3122,0,2292,213,0,29,0,0,15,0,162,411,3122
2023/4/25,20:00,3003,0,2284,185,0,29,0,0,15,0,54,436,3003
2023/4/25,21:00,2841,0,2167,176,0,29,0,0,16,0,0,453,2841
2023/4/25,22:00,2696,0,2108,167,0,29,0,0,16,0,0,376,2696
2023/4/25,23:00,2547,0,2053,165,0,29,0,0,17,0,-37,320,2547
2023/4/26,0:00,2360,0,1984,164,0,29,0,0,19,0,-134,298,2360
2023/4/26,1:00,2260,0,1986,165,0,29,0,0,18,0,-219,281,2260
2023/4/26,2:00,2255,0,1979,158,0,29,0,0,18,0,-171,242,2255
2023/4/26,3:00,2293,0,1975,152,0,29,0,0,18,0,-113,232,2293
2023/4/26,4:00,2319,0,1958,170,0,29,0,0,18,0,-88,232,2319
2023/4/26,5:00,2374,0,1945,173,0,29,8,0,18,0,-61,262,2374
2023/4/26,6:00,2522,0,1989,193,0,29,31,0,18,0,-47,309,2522
2023/4/26,7:00,2758,0,2159,202,0,29,57,0,19,0,11,281,2758
2023/4/26,8:00,3042,0,2319,195,0,29,84,0,19,0,108,288,3042
2023/4/26,9:00,3227,0,2392,187,0,29,146,0,19,0,120,334,3227
2023/4/26,10:00,3259,0,2378,180,0,29,194,0,19,0,119,340,3259
2023/4/26,11:00,3254,0,2402,176,0,29,173,0,18,0,124,332,3254
2023/4/26,12:00,3128,0,2333,173,0,29,163,0,18,0,76,336,3128
2023/4/26,13:00,3229,0,2391,174,0,29,138,0,15,0,99,383,3229
2023/4/26,14:00,3218,0,2371,174,0,29,124,0,16,0,99,405,3218
2023/4/26,15:00,3217,0,2391,185,0,29,104,0,16,0,99,393,3217
2023/4/26,16:00,3245,0,2391,208,0,29,65,0,19,0,127,406,3245
2023/4/26,17:00,3201,0,2384,215,0,29,30,0,22,0,126,395,3201
2023/4/26,18:00,3210,0,2438,215,0,29,1,0,22,0,101,404,3210
2023/4/26,19:00,3122,0,2392,211,0,30,0,0,20,0,88,381,3122
2023/4/26,20:00,2984,0,2328,202,0,30,0,0,19,0,40,365,2984
2023/4/26,21:00,2826,0,2257,189,0,30,0,0,19,0,12,319,2826
2023/4/26,22:00,2689,0,2196,180,0,30,0,0,21,0,0,262,2689
2023/4/26,23:00,2532,0,2043,180,0,30,0,0,20,0,10,249,2532
2023/4/27,0:00,2348,0,1813,183,0,30,0,0,18,0,21,283,2348
2023/4/27,1:00,2248,0,1744,184,0,30,0,0,18,0,21,251,2248
2023/4/27,2:00,2248,0,1799,177,0,30,0,0,17,0,25,200,2248
2023/4/27,3:00,2290,0,1817,168,0,30,0,0,17,0,28,230,2290
2023/4/27,4:00,2325,0,1820,176,0,30,0,0,15,0,18,266,2325
2023/4/27,5:00,2347,0,1826,180,0,30,38,0,15,0,7,251,2347
2023/4/27,6:00,2417,0,1632,191,0,30,269,0,15,0,-61,341,2417
2023/4/27,7:00,2539,0,1491,187,0,30,660,0,15,0,-297,453,2539
2023/4/27,8:00,2801,0,1390,183,0,29,1029,0,14,0,-400,556,2801
2023/4/27,9:00,3055,0,1341,171,0,30,1314,0,12,0,-401,588,3055
2023/4/27,10:00,3148,0,1313,154,0,30,1490,0,12,0,-400,549,3148
2023/4/27,11:00,3173,0,1338,149,0,30,1557,0,13,0,-450,536,3173
2023/4/27,12:00,3048,0,1373,148,0,30,1524,0,10,0,-578,541,3048
2023/4/27,13:00,3099,0,1379,146,0,30,1388,0,9,0,-426,573,3099
2023/4/27,14:00,3038,0,1426,146,0,30,1142,0,7,0,-303,590,3038
2023/4/27,15:00,2991,0,1631,162,0,29,809,0,7,0,-207,560,2991
2023/4/27,16:00,2999,0,1750,191,0,30,420,0,6,0,109,493,2999
2023/4/27,17:00,2964,0,1766,213,0,30,115,0,6,0,376,458,2964
2023/4/27,18:00,3012,0,1824,218,0,30,3,0,6,0,490,441,3012
2023/4/27,19:00,2982,0,1802,216,0,30,0,0,6,0,502,426,2982
2023/4/27,20:00,2867,0,1830,201,0,30,0,0,5,0,402,399,2867
2023/4/27,21:00,2719,0,1864,180,0,30,0,0,6,0,266,373,2719
2023/4/27,22:00,2587,0,1830,162,0,30,0,0,7,0,171,387,2587
2023/4/27,23:00,2445,0,1834,154,0,30,0,0,8,0,96,323,2445
2023/4/28,0:00,2276,0,1731,161,0,30,0,0,8,0,32,314,2276
2023/4/28,1:00,2181,0,1658,162,0,30,0,0,8,0,19,304,2181
2023/4/28,2:00,2182,0,1660,176,0,30,0,0,8,0,22,286,2182
2023/4/28,3:00,2225,0,1711,169,0,30,0,0,8,0,46,261,2225
2023/4/28,4:00,2251,0,1731,175,0,30,0,0,8,0,50,257,2251
2023/4/28,5:00,2252,0,1700,180,0,30,38,0,8,0,34,262,2252
2023/4/28,6:00,2330,0,1492,192,0,28,270,0,8,0,6,334,2330
2023/4/28,7:00,2497,0,1299,195,0,29,652,0,7,0,-166,481,2497
2023/4/28,8:00,2776,0,1246,195,0,29,1006,0,6,0,-277,571,2776
2023/4/28,9:00,2994,0,1192,170,0,28,1269,0,6,0,-267,596,2994
2023/4/28,10:00,3083,0,1159,155,0,28,1441,0,6,0,-291,585,3083
2023/4/28,11:00,3127,0,1151,153,0,28,1510,0,6,0,-291,570,3127
2023/4/28,12:00,3016,0,1167,146,0,28,1476,0,6,0,-350,543,3016
2023/4/28,13:00,3065,0,1229,142,0,28,1349,0,6,0,-283,594,3065
2023/4/28,14:00,3030,0,1350,143,0,28,1104,0,6,0,-160,559,3030
2023/4/28,15:00,2995,0,1590,160,0,28,770,0,6,0,-8,449,2995
2023/4/28,16:00,2949,0,1856,194,0,28,383,0,6,0,98,384,2949
2023/4/28,17:00,2875,0,2073,206,0,29,103,0,7,0,144,313,2875
2023/4/28,18:00,2922,0,2156,209,0,29,3,0,8,0,214,303,2922
2023/4/28,19:00,2884,0,2137,207,0,29,0,0,8,0,183,320,2884
2023/4/28,20:00,2754,0,2055,194,0,29,0,0,7,0,124,345,2754
2023/4/28,21:00,2602,0,1979,181,0,29,0,0,7,0,59,347,2602
2023/4/28,22:00,2500,0,1950,178,0,29,0,0,7,0,38,298,2500
2023/4/28,23:00,2374,0,1863,174,0,30,0,0,6,0,38,263,2374
2023/4/29,0:00,2209,0,1756,166,0,29,0,0,7,0,37,214,2209
2023/4/29,1:00,2110,0,1720,166,0,29,0,0,6,0,-20,209,2110
2023/4/29,2:00,2101,0,1753,168,0,29,0,0,6,0,-33,178,2101
2023/4/29,3:00,2133,0,1812,157,0,29,0,0,6,0,-26,155,2133
2023/4/29,4:00,2131,0,1810,161,0,29,0,0,6,0,-25,150,2131
2023/4/29,5:00,2070,0,1701,163,0,29,39,0,7,0,-26,157,2070
2023/4/29,6:00,2039,0,1397,170,0,29,263,0,7,0,-89,262,2039
2023/4/29,7:00,2131,0,1207,176,0,29,594,0,5,0,-234,354,2131
2023/4/29,8:00,2319,0,1095,176,0,29,859,0,5,0,-268,423,2319
2023/4/29,9:00,2435,0,1082,159,0,29,1069,0,5,0,-351,442,2435
2023/4/29,10:00,2557,0,1017,155,0,29,1310,0,6,0,-389,429,2557
2023/4/29,11:00,2638,0,1043,153,0,29,1365,0,8,0,-385,425,2638
